-0.012404,0.282675,0.208617,0.02486,0.294358,0.262575,-0.005335,0.2814,0.222969,0.037631,0.30865,0.273261,0.003128,0.289159,0.235522,-0.004332,0.315503,0.224229,0.009406,0.31361,0.258554,-0.009729,0.298566,0.227345,-0.026592,0.331122,0.207994,0.013173,0.293285,0.149448,-0.005325,0.282645,0.188506,0.025225,0.306433,0.135676,-0.001836,0.290017,0.178755,-0.007721,0.313812,0.191739,0.000297,0.312959,0.154136,-0.009903,0.296301,0.186776,-0.016656,0.300883,0.208649
-0.012382,0.282697,0.208609,0.024885,0.294383,0.262567,-0.005313,0.281417,0.222965,0.037676,0.308669,0.273245,0.003157,0.289183,0.235521,-0.004326,0.315531,0.224219,0.009432,0.31364,0.258545,-0.009707,0.298584,0.227338,-0.026551,0.331156,0.207986,0.013207,0.293307,0.149448,-0.005313,0.282661,0.188501,0.025238,0.306439,0.135657,-0.001837,0.290037,0.178741,-0.007703,0.313833,0.191727,0.000328,0.31298,0.154129,-0.009889,0.296322,0.186772,-0.016623,0.300908,0.208644
-0.012374,0.28272,0.208612,0.024901,0.29441,0.262565,-0.005287,0.281441,0.222962,0.037666,0.308697,0.273238,0.003166,0.289209,0.235517,-0.004309,0.315557,0.224217,0.009461,0.313669,0.258537,-0.009689,0.298615,0.227334,-0.026532,0.331186,0.207977,0.01322,0.293326,0.149448,-0.005289,0.282683,0.188499,0.025257,0.306455,0.135659,-0.001818,0.290061,0.178738,-0.00769,0.313858,0.191718,0.000353,0.313004,0.15413,-0.009865,0.296346,0.186763,-0.016608,0.300935,0.208643
-0.01235,0.282727,0.208588,0.024917,0.294429,0.262562,-0.00527,0.28145,0.222946,0.037735,0.308724,0.273224,0.003181,0.289225,0.235496,-0.00428,0.315585,0.224208,0.009463,0.313693,0.258528,-0.009664,0.29864,0.227324,-0.026505,0.331213,0.207964,0.013245,0.293346,0.149444,-0.005278,0.282694,0.188487,0.025293,0.306466,0.135647,-0.001803,0.290078,0.178727,-0.007642,0.31388,0.191714,0.000384,0.31302,0.154127,-0.009856,0.296371,0.186755,-0.016604,0.30096,0.208625
-0.012325,0.282737,0.208579,0.024935,0.294447,0.262558,-0.005251,0.281461,0.222935,0.037721,0.308745,0.273231,0.003206,0.289244,0.23549,-0.004264,0.315605,0.224208,0.009495,0.313713,0.258521,-0.009678,0.298665,0.227315,-0.026483,0.331239,0.207959,0.013263,0.293363,0.149442,-0.005258,0.282707,0.188479,0.025326,0.306475,0.135648,-0.001786,0.290099,0.178726,-0.007632,0.313902,0.191712,0.000392,0.31304,0.154121,-0.009833,0.296385,0.186748,-0.016573,0.300987,0.208624
-0.012305,0.282746,0.208565,0.024945,0.294469,0.262544,-0.005252,0.281466,0.222915,0.037758,0.308759,0.273221,0.003207,0.289258,0.235476,-0.004246,0.315628,0.224193,0.009506,0.313738,0.258506,-0.009669,0.298691,0.227301,-0.026466,0.331262,0.207943,0.013307,0.293383,0.149433,-0.005231,0.282716,0.188467,0.025335,0.306489,0.13563,-0.00177,0.290112,0.178715,-0.007598,0.313926,0.191696,0.000427,0.313057,0.154115,-0.009822,0.296409,0.186742,-0.016562,0.301001,0.208613
-0.012301,0.282756,0.208558,0.024961,0.294478,0.262543,-0.005222,0.281474,0.222914,0.037739,0.30877,0.273229,0.003233,0.289276,0.235473,-0.004221,0.315655,0.224193,0.009515,0.313757,0.258499,-0.00966,0.298703,0.227295,-0.026433,0.331286,0.207938,0.013326,0.293391,0.14943,-0.005223,0.282726,0.188459,0.025388,0.306498,0.135628,-0.001732,0.290127,0.178713,-0.007594,0.313943,0.191686,0.000441,0.313072,0.154117,-0.009783,0.296425,0.186739,-0.016527,0.30103,0.208609
-0.012288,0.282759,0.208542,0.02497,0.29449,0.262537,-0.005207,0.281484,0.222897,0.037797,0.308778,0.273202,0.003228,0.289287,0.235454,-0.004201,0.315675,0.224181,0.00953,0.313767,0.258489,-0.009652,0.298727,0.227285,-0.02642,0.331307,0.207923,0.013355,0.293405,0.149424,-0.00519,0.282736,0.188451,0.025393,0.306504,0.135612,-0.001725,0.290139,0.178702,-0.007554,0.31396,0.191678,0.000473,0.313084,0.154106,-0.009765,0.296441,0.186725,-0.016518,0.301047,0.208598
-0.012267,0.282766,0.208535,0.024965,0.294502,0.262528,-0.005193,0.281484,0.222887,0.037762,0.308787,0.273216,0.003261,0.289295,0.235454,-0.004201,0.315682,0.224177,0.00955,0.313781,0.258488,-0.00963,0.298739,0.22728,-0.026395,0.331324,0.207916,0.013372,0.29342,0.149421,-0.005176,0.282745,0.188439,0.025433,0.30651,0.135614,-0.001704,0.290156,0.178694,-0.007547,0.313972,0.191676,0.000492,0.313093,0.154101,-0.009763,0.296456,0.186723,-0.016509,0.301061,0.208593
-0.012246,0.282774,0.208525,0.024991,0.294511,0.262523,-0.005182,0.281489,0.222871,0.037811,0.308794,0.273208,0.003258,0.289303,0.235434,-0.004163,0.315703,0.224174,0.009558,0.313797,0.258482,-0.009619,0.298757,0.227269,-0.02638,0.331337,0.207906,0.013405,0.293432,0.149415,-0.005156,0.282755,0.188433,0.025451,0.306517,0.135603,-0.001678,0.290165,0.178686,-0.007526,0.313982,0.191667,0.000514,0.313102,0.154097,-0.009748,0.296466,0.186711,-0.016483,0.301076,0.208583
-0.012241,0.282777,0.208518,0.025,0.29451,0.262526,-0.005159,0.281492,0.222871,0.037808,0.308802,0.273209,0.003284,0.289309,0.23543,-0.004149,0.315713,0.224171,0.009564,0.313797,0.258481,-0.009598,0.29876,0.227266,-0.026345,0.331343,0.207907,0.013433,0.293438,0.149419,-0.005145,0.282755,0.188426,0.025483,0.306527,0.135601,-0.001657,0.290174,0.178686,-0.007491,0.313996,0.191666,0.000539,0.313108,0.154095,-0.009713,0.296481,0.186707,-0.016466,0.301085,0.208588
-0.012227,0.282778,0.20851,0.025014,0.294514,0.262522,-0.005146,0.281491,0.222858,0.037818,0.308802,0.273203,0.003295,0.289309,0.235427,-0.004132,0.315718,0.22417,0.00958,0.313801,0.258474,-0.009586,0.298768,0.227259,-0.02632,0.33135,0.207902,0.013451,0.293446,0.149411,-0.005124,0.282756,0.188423,0.025503,0.30652,0.135595,-0.001639,0.290178,0.178674,-0.007477,0.314004,0.19166,0.000561,0.313113,0.154089,-0.009691,0.296485,0.186699,-0.016427,0.301098,0.208575
-0.012201,0.282786,0.208516,0.025031,0.294512,0.262522,-0.005127,0.281491,0.222858,0.037827,0.3088,0.273208,0.003314,0.289311,0.235428,-0.004118,0.315725,0.224175,0.009602,0.313801,0.258473,-0.009574,0.298781,0.227259,-0.026309,0.331358,0.207896,0.013474,0.293449,0.14941,-0.005114,0.282753,0.188421,0.025526,0.306533,0.135592,-0.001631,0.29018,0.178675,-0.007453,0.314014,0.191656,0.000579,0.313121,0.154093,-0.009679,0.296497,0.186703,-0.016433,0.301103,0.208576
-0.012198,0.282788,0.208512,0.025047,0.294512,0.262519,-0.005132,0.281487,0.222862,0.037829,0.308796,0.273209,0.003327,0.289313,0.235429,-0.004096,0.315738,0.224182,0.009608,0.313801,0.258478,-0.009569,0.298787,0.227261,-0.026288,0.331358,0.207905,0.01349,0.293452,0.149416,-0.005109,0.282754,0.188422,0.025545,0.306533,0.135592,-0.001613,0.290183,0.178677,-0.007441,0.314017,0.19166,0.000599,0.313118,0.154096,-0.00966,0.296505,0.186708,-0.016399,0.301113,0.208586
-0.012181,0.282784,0.208524,0.025066,0.294508,0.262521,-0.005095,0.281485,0.222864,0.037849,0.308798,0.273221,0.003352,0.289304,0.23543,-0.004078,0.315739,0.224195,0.009639,0.313798,0.258483,-0.009532,0.298788,0.227273,-0.026281,0.33136,0.207913,0.013508,0.293454,0.149427,-0.005098,0.282746,0.188432,0.025563,0.306533,0.135597,-0.001602,0.290177,0.17869,-0.007421,0.314019,0.191664,0.000624,0.313124,0.154106,-0.009657,0.296505,0.186712,-0.016393,0.301117,0.208594
-0.012172,0.282781,0.208531,0.025078,0.294506,0.262525,-0.00509,0.281479,0.222869,0.037888,0.308782,0.273213,0.003365,0.289295,0.235433,-0.004067,0.315739,0.224209,0.009657,0.313793,0.258489,-0.009532,0.298792,0.227281,-0.026287,0.331366,0.207924,0.013519,0.29346,0.149439,-0.005091,0.282742,0.188441,0.025551,0.306539,0.1356,-0.001603,0.29017,0.178694,-0.007417,0.314024,0.191672,0.000628,0.313123,0.154115,-0.00963,0.296505,0.186726,-0.016374,0.301122,0.208603
-0.012158,0.282773,0.208539,0.025104,0.294497,0.262533,-0.005068,0.281467,0.222877,0.037891,0.308783,0.273229,0.003374,0.289293,0.235445,-0.004035,0.31574,0.224225,0.009675,0.313788,0.258505,-0.009507,0.298788,0.227295,-0.026261,0.33136,0.20794,0.013543,0.293465,0.149456,-0.005078,0.282728,0.188457,0.025584,0.306542,0.135615,-0.001557,0.290157,0.178716,-0.007388,0.314019,0.191692,0.000642,0.313121,0.154129,-0.009628,0.296502,0.186743,-0.016351,0.301121,0.208621
-0.012142,0.28276,0.208549,0.025124,0.294493,0.262537,-0.005051,0.281451,0.222881,0.037897,0.308776,0.273231,0.003391,0.289275,0.235447,-0.004038,0.315737,0.224238,0.009702,0.313779,0.258512,-0.009481,0.298787,0.227307,-0.026249,0.331355,0.20796,0.013552,0.29346,0.149473,-0.005073,0.282717,0.188462,0.025561,0.306537,0.135619,-0.001555,0.290146,0.178727,-0.007394,0.314011,0.191703,0.000652,0.313118,0.154149,-0.009634,0.296498,0.186748,-0.016352,0.301114,0.20863
-0.012117,0.282742,0.208566,0.02515,0.294481,0.262549,-0.005034,0.281435,0.222893,0.037918,0.308763,0.273243,0.003417,0.289264,0.23546,-0.004005,0.315732,0.224261,0.009713,0.313766,0.258526,-0.009447,0.298772,0.227331,-0.026244,0.331347,0.207981,0.013577,0.293458,0.149491,-0.005069,0.282701,0.188475,0.025583,0.306536,0.135633,-0.001557,0.290133,0.178744,-0.007371,0.314003,0.191721,0.000675,0.31311,0.154169,-0.009609,0.296487,0.186768,-0.016338,0.30111,0.208649
-0.012094,0.282737,0.208577,0.025175,0.29447,0.262554,-0.00503,0.281423,0.222903,0.037936,0.308743,0.273243,0.003433,0.289246,0.235471,-0.003987,0.31573,0.224288,0.009768,0.313753,0.258549,-0.009459,0.298769,0.227345,-0.026239,0.331341,0.208005,0.013575,0.293456,0.149506,-0.005062,0.28269,0.18849,0.025562,0.30653,0.135638,-0.001516,0.290123,0.178777,-0.00737,0.313993,0.191741,0.000665,0.313107,0.154188,-0.009622,0.296482,0.186785,-0.016322,0.301105,0.208674
-0.012071,0.282719,0.208597,0.025206,0.294456,0.26257,-0.004996,0.281411,0.222921,0.037945,0.308738,0.27326,0.003444,0.289237,0.235477,-0.003947,0.315718,0.224327,0.009787,0.313736,0.258566,-0.009438,0.298759,0.227365,-0.026237,0.331324,0.208033,0.013583,0.293453,0.149532,-0.005055,0.282676,0.188503,0.025569,0.306534,0.135657,-0.00152,0.290111,0.178795,-0.007368,0.313982,0.19177,0.000678,0.313103,0.154209,-0.009603,0.296467,0.186809,-0.016302,0.301099,0.208695
-0.012062,0.282706,0.20861,0.02523,0.294442,0.26257,-0.004991,0.281396,0.222924,0.037992,0.308725,0.273265,0.003452,0.28922,0.235487,-0.003937,0.315707,0.224349,0.00981,0.313725,0.258582,-0.009417,0.298742,0.227387,-0.026245,0.331312,0.208057,0.01357,0.293447,0.149544,-0.005072,0.282663,0.188515,0.025563,0.306528,0.13567,-0.001511,0.2901,0.178808,-0.007355,0.313974,0.191786,0.000671,0.313089,0.154229,-0.009599,0.29646,0.186823,-0.016296,0.301094,0.208713
-0.012049,0.282692,0.208638,0.025247,0.294426,0.262587,-0.004965,0.28138,0.222945,0.03801,0.308714,0.273286,0.003475,0.289209,0.235501,-0.003922,0.315698,0.224377,0.009825,0.313711,0.258603,-0.009391,0.298731,0.227409,-0.026242,0.331304,0.208084,0.013583,0.293449,0.149568,-0.005056,0.282652,0.188532,0.025533,0.306522,0.135683,-0.001521,0.290089,0.178831,-0.007348,0.313964,0.19182,0.000681,0.313081,0.154254,-0.009599,0.29645,0.186846,-0.016289,0.301079,0.208741
-0.012026,0.282675,0.208656,0.025262,0.29442,0.262592,-0.00494,0.281361,0.22296,0.038022,0.3087,0.273285,0.003478,0.289194,0.235514,-0.003914,0.315693,0.224395,0.009848,0.313703,0.258616,-0.009382,0.298726,0.22743,-0.026239,0.331298,0.208109,0.013573,0.293444,0.149591,-0.005065,0.282634,0.18855,0.025515,0.306525,0.135696,-0.001523,0.290079,0.178851,-0.007354,0.313954,0.191841,0.000684,0.313085,0.154279,-0.009594,0.29644,0.186863,-0.016279,0.301072,0.208767
-0.012024,0.282658,0.208672,0.025291,0.294407,0.262604,-0.004926,0.28134,0.222979,0.038038,0.308687,0.273298,0.003499,0.289179,0.235534,-0.003894,0.315689,0.224418,0.009873,0.31369,0.258636,-0.00936,0.298712,0.227452,-0.026243,0.331289,0.208145,0.01358,0.293443,0.149614,-0.00504,0.282621,0.188573,0.025492,0.306515,0.135717,-0.001521,0.290068,0.178876,-0.007339,0.313945,0.191866,0.000682,0.313081,0.154301,-0.009579,0.296427,0.18689,-0.016254,0.301066,0.208796
-0.012013,0.282644,0.208687,0.025288,0.294397,0.262612,-0.004919,0.281333,0.222986,0.038046,0.308675,0.273297,0.003491,0.289166,0.235537,-0.003907,0.315673,0.224437,0.009873,0.313673,0.258647,-0.009359,0.298697,0.227471,-0.02625,0.331278,0.208168,0.013575,0.29344,0.149637,-0.00505,0.282607,0.188591,0.02548,0.306517,0.135731,-0.001525,0.290057,0.178889,-0.007363,0.313937,0.191883,0.00065,0.313072,0.15432,-0.009588,0.296417,0.186907,-0.016268,0.301054,0.20881
-0.011964,0.282627,0.208727,0.025316,0.294383,0.262623,-0.00489,0.281324,0.223012,0.038073,0.308663,0.27332,0.003526,0.289158,0.235559,-0.003888,0.315668,0.224462,0.009887,0.313663,0.258665,-0.009341,0.29869,0.227493,-0.026256,0.331272,0.20819,0.013559,0.293435,0.14966,-0.005047,0.282596,0.188611,0.025454,0.306514,0.135745,-0.001517,0.290046,0.178915,-0.007356,0.313927,0.19191,0.000671,0.313067,0.154345,-0.00958,0.296404,0.186931,-0.016262,0.301036,0.20884
-0.012009,0.28262,0.208733,0.025336,0.294381,0.262632,-0.004904,0.281315,0.223021,0.038078,0.308658,0.273324,0.003511,0.289148,0.235566,-0.0039,0.315661,0.224476,0.009888,0.313659,0.258674,-0.009346,0.298687,0.227506,-0.026277,0.331267,0.208214,0.013557,0.293433,0.149682,-0.005042,0.28259,0.188628,0.025436,0.306515,0.135767,-0.001532,0.290041,0.178933,-0.007374,0.313919,0.191923,0.000649,0.313062,0.154359,-0.009607,0.296395,0.186945,-0.016261,0.30103,0.20886
-0.011968,0.282604,0.208767,0.025354,0.294371,0.262646,-0.004897,0.281311,0.223042,0.038127,0.30865,0.273333,0.003533,0.289139,0.235582,-0.00389,0.315647,0.224496,0.009912,0.313647,0.258691,-0.009341,0.298667,0.227524,-0.026262,0.331255,0.208232,0.013553,0.293431,0.149704,-0.005032,0.282576,0.188647,0.025412,0.306506,0.135779,-0.001531,0.290029,0.178954,-0.007345,0.31391,0.191961,0.000655,0.313055,0.154384,-0.0096,0.296382,0.186964,-0.016271,0.301017,0.208876
-0.012002,0.282592,0.208759,0.025346,0.294362,0.262644,-0.004888,0.281294,0.223053,0.03811,0.308645,0.27334,0.003525,0.289127,0.235598,-0.003898,0.31563,0.224502,0.009907,0.313641,0.2587,-0.009354,0.298657,0.22754,-0.026286,0.331243,0.208251,0.013552,0.293422,0.14972,-0.005051,0.282566,0.188661,0.025395,0.306504,0.135792,-0.001551,0.29002,0.178967,-0.007371,0.313898,0.191971,0.000645,0.313051,0.1544,-0.009605,0.296372,0.186976,-0.016284,0.300997,0.208886
-0.011957,0.282581,0.208795,0.025368,0.294357,0.262657,-0.004886,0.281284,0.22307,0.03811,0.308634,0.273345,0.003531,0.289114,0.235602,-0.003904,0.315621,0.224522,0.009925,0.313631,0.258718,-0.009343,0.298645,0.227558,-0.026286,0.331243,0.208268,0.013558,0.293424,0.149745,-0.005032,0.282554,0.188676,0.025398,0.306497,0.135803,-0.001534,0.290012,0.178987,-0.007352,0.31389,0.191992,0.000653,0.313041,0.154421,-0.009598,0.296363,0.186997,-0.016286,0.300988,0.208909
-0.011961,0.282577,0.208806,0.025375,0.294352,0.262655,-0.004895,0.281277,0.223076,0.038105,0.30863,0.273346,0.003529,0.289105,0.235613,-0.003913,0.315609,0.224528,0.009912,0.313622,0.258721,-0.009349,0.298627,0.227568,-0.026286,0.331229,0.208283,0.013544,0.293413,0.149757,-0.005055,0.282545,0.188684,0.025384,0.306488,0.135815,-0.00154,0.29,0.178997,-0.007361,0.313881,0.191999,0.000643,0.313033,0.154433,-0.009613,0.29635,0.187007,-0.016287,0.300982,0.208919
-0.011967,0.282565,0.208815,0.025384,0.294349,0.262669,-0.004884,0.281267,0.223092,0.038132,0.308625,0.273355,0.003538,0.289091,0.23562,-0.003922,0.315599,0.224539,0.009931,0.313612,0.258733,-0.009344,0.29862,0.22758,-0.026289,0.331223,0.208289,0.013544,0.29341,0.149767,-0.005038,0.282534,0.188693,0.02538,0.306475,0.135821,-0.001531,0.289991,0.17901,-0.007367,0.313875,0.19201,0.000653,0.313024,0.154448,-0.00961,0.296344,0.187011,-0.016295,0.300965,0.208933
-0.011972,0.282556,0.208822,0.025385,0.294343,0.262676,-0.004883,0.281262,0.223089,0.038146,0.308618,0.27336,0.003528,0.289085,0.235626,-0.00392,0.315591,0.224543,0.00994,0.313607,0.258734,-0.009358,0.298615,0.227584,-0.026291,0.33122,0.208292,0.013558,0.293406,0.14978,-0.005046,0.282526,0.188706,0.025409,0.306478,0.135839,-0.001545,0.289984,0.179018,-0.007388,0.31387,0.192012,0.00067,0.313014,0.154458,-0.009614,0.296337,0.187018,-0.016292,0.300966,0.208939
-0.011962,0.282547,0.208828,0.025404,0.294332,0.262676,-0.004881,0.281251,0.223096,0.038136,0.308614,0.27336,0.003541,0.289071,0.235627,-0.00393,0.315583,0.224545,0.009943,0.313595,0.258739,-0.009344,0.298599,0.227594,-0.026278,0.331211,0.208303,0.013558,0.2934,0.149796,-0.005031,0.282512,0.188712,0.025382,0.306468,0.135841,-0.001525,0.289978,0.179026,-0.007369,0.313865,0.192019,0.000678,0.313004,0.154463,-0.009602,0.296331,0.187027,-0.016293,0.300952,0.208939
-0.011957,0.282536,0.208827,0.025391,0.294325,0.262671,-0.004885,0.281236,0.223094,0.038094,0.308611,0.27336,0.003529,0.289062,0.23562,-0.00396,0.315567,0.224543,0.009933,0.313587,0.258734,-0.009367,0.298585,0.227586,-0.026311,0.3312,0.208298,0.013572,0.293397,0.149804,-0.00504,0.282501,0.188711,0.025382,0.306471,0.135845,-0.00154,0.289967,0.179028,-0.007383,0.313861,0.192016,0.000663,0.313005,0.154468,-0.009609,0.296328,0.187022,-0.016303,0.300942,0.208941
-0.011959,0.282525,0.208824,0.025392,0.29432,0.262669,-0.004891,0.28122,0.223092,0.03814,0.308599,0.273365,0.003545,0.289049,0.235617,-0.003945,0.315558,0.224544,0.009949,0.313581,0.258738,-0.00935,0.298574,0.227586,-0.026291,0.3312,0.2083,0.013576,0.293384,0.149812,-0.005022,0.282485,0.188713,0.025388,0.306461,0.13585,-0.001533,0.28996,0.17903,-0.007378,0.313851,0.192014,0.000673,0.312994,0.154472,-0.009596,0.296321,0.187024,-0.016288,0.300934,0.208941
-0.011972,0.282525,0.208818,0.025399,0.294311,0.262661,-0.004895,0.281213,0.223088,0.038106,0.308591,0.273366,0.003519,0.289037,0.235613,-0.003971,0.315549,0.224546,0.009926,0.313579,0.258729,-0.009371,0.298565,0.22758,-0.026309,0.331195,0.208297,0.013573,0.29338,0.149811,-0.005026,0.282478,0.188713,0.025401,0.306462,0.135853,-0.001544,0.289952,0.179028,-0.007398,0.313852,0.192011,0.000667,0.312991,0.154467,-0.009605,0.296321,0.187017,-0.016304,0.30093,0.208931
-0.011992,0.282517,0.208801,0.025407,0.294301,0.262662,-0.004887,0.281205,0.223084,0.038116,0.308591,0.273363,0.003525,0.289034,0.23561,-0.003967,0.315542,0.224542,0.009931,0.313569,0.258725,-0.009369,0.298556,0.22758,-0.026308,0.331187,0.208291,0.013592,0.293377,0.14981,-0.005026,0.282467,0.188708,0.025421,0.306456,0.135854,-0.001539,0.289944,0.179025,-0.007398,0.31385,0.192008,0.000679,0.312979,0.154464,-0.009586,0.296316,0.187013,-0.016295,0.300925,0.20893
-0.011976,0.282514,0.208807,0.025384,0.294303,0.262655,-0.004907,0.281201,0.223075,0.038053,0.308586,0.273368,0.003523,0.289031,0.235605,-0.003987,0.315542,0.224538,0.00991,0.313566,0.258722,-0.00938,0.298552,0.227574,-0.026317,0.331191,0.20829,0.013582,0.293371,0.149808,-0.005045,0.282462,0.188699,0.025425,0.306453,0.135859,-0.001556,0.289941,0.179024,-0.007403,0.313845,0.192,0.000673,0.312983,0.154469,-0.009612,0.296314,0.187007,-0.01632,0.300924,0.208919
-0.01197,0.282508,0.208803,0.025389,0.294296,0.262659,-0.004898,0.281194,0.223072,0.038115,0.308577,0.273365,0.003525,0.289023,0.235603,-0.003981,0.315533,0.22454,0.009907,0.313557,0.258721,-0.009364,0.298549,0.227574,-0.026308,0.331185,0.208292,0.013609,0.293374,0.149812,-0.005031,0.282454,0.188703,0.025436,0.306453,0.135862,-0.001542,0.289938,0.17902,-0.007397,0.31384,0.192008,0.000687,0.312976,0.154468,-0.009599,0.296311,0.18701,-0.016313,0.300919,0.208923
-0.011983,0.282512,0.208804,0.025369,0.294291,0.262655,-0.004924,0.281194,0.223066,0.038067,0.308584,0.273369,0.00349,0.289023,0.235596,-0.004,0.315533,0.224536,0.009892,0.313559,0.258722,-0.009392,0.298549,0.227568,-0.026336,0.331194,0.208287,0.013583,0.293374,0.149815,-0.005044,0.282456,0.188697,0.025427,0.306456,0.13586,-0.001558,0.289933,0.179022,-0.007415,0.313844,0.192,0.000673,0.312977,0.154466,-0.009613,0.296314,0.18701,-0.016324,0.300916,0.208922
